Date of Sale (dd/mm/yyyy),Sale Year,Sale Month,is_apartment,location,Description of Property,Not Full Market Price,Price_Adjusted_VAT_Clamped,vat_adjusted_flag
2021-12-02,2021,12,0,Cork,Second-Hand Dwelling house /Apartment,No,252000.0,0
2021-12-17,2021,12,0,Wexford,Second-Hand Dwelling house /Apartment,No,85000.0,0
2021-07-20,2021,7,0,Donegal,Second-Hand Dwelling house /Apartment,No,222000.0,0
2021-08-16,2021,8,0,Limerick,Second-Hand Dwelling house /Apartment,No,310000.0,0
2021-03-29,2021,3,0,Mayo,Second-Hand Dwelling house /Apartment,No,185000.0,0
2021-09-03,2021,9,0,Clare,Second-Hand Dwelling house /Apartment,No,155000.0,0
2021-07-29,2021,7,1,Tipperary,Second-Hand Dwelling house /Apartment,No,75500.0,0
2021-08-27,2021,8,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,60000.0,0
2021-12-03,2021,12,0,Laois,Second-Hand Dwelling house /Apartment,No,140000.0,0
2021-03-26,2021,3,0,Kerry,Second-Hand Dwelling house /Apartment,No,310000.0,0
2021-07-15,2021,7,0,Wexford,Second-Hand Dwelling house /Apartment,No,175000.0,0
2021-07-22,2021,7,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,228000.0,0
2021-05-20,2021,5,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-03-22,2021,3,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,448000.0,0
2021-11-18,2021,11,0,Dublin 27,New Dwelling house /Apartment,No,721137.5,1
2021-08-27,2021,8,0,Tipperary,Second-Hand Dwelling house /Apartment,No,200000.0,0
2021-03-01,2021,3,0,Kildare,Second-Hand Dwelling house /Apartment,No,410000.0,0
2021-11-19,2021,11,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-08-20,2021,8,0,Laois,Second-Hand Dwelling house /Apartment,No,170000.0,0
2021-11-25,2021,11,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-04-09,2021,4,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-03-12,2021,3,0,Wicklow,Second-Hand Dwelling house /Apartment,No,265000.0,0
2021-11-23,2021,11,0,Carlow,Second-Hand Dwelling house /Apartment,No,92500.0,0
2021-08-09,2021,8,0,Kildare,New Dwelling house /Apartment,No,289999.31,1
2021-01-15,2021,1,0,Dublin 22,Second-Hand Dwelling house /Apartment,No,183000.0,0
2021-06-04,2021,6,0,Waterford,Second-Hand Dwelling house /Apartment,No,222000.0,0
2021-07-16,2021,7,0,Meath,Second-Hand Dwelling house /Apartment,No,450000.0,0
2021-08-27,2021,8,0,Wicklow,Second-Hand Dwelling house /Apartment,No,360000.0,0
2021-12-09,2021,12,0,Dublin 24,New Dwelling house /Apartment,No,389999.62,1
2021-07-20,2021,7,0,Dublin 5,Second-Hand Dwelling house /Apartment,No,255000.0,0
2021-10-04,2021,10,0,Meath,New Dwelling house /Apartment,No,721137.5,1
2021-03-23,2021,3,0,Dublin 18,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-01-27,2021,1,0,Tipperary,Second-Hand Dwelling house /Apartment,No,220000.0,0
2021-08-25,2021,8,0,Tipperary,Second-Hand Dwelling house /Apartment,No,93000.0,0
2021-08-18,2021,8,0,Wexford,Second-Hand Dwelling house /Apartment,No,219000.0,0
2021-02-16,2021,2,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,320000.0,0
2021-11-02,2021,11,0,Meath,New Dwelling house /Apartment,No,384999.945,1
2021-11-29,2021,11,0,Offaly,Second-Hand Dwelling house /Apartment,No,140000.0,0
2021-01-08,2021,1,0,Kerry,Second-Hand Dwelling house /Apartment,No,78000.0,0
2021-04-27,2021,4,0,Dublin 6,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-06-16,2021,6,0,Dublin 11,Second-Hand Dwelling house /Apartment,No,225000.0,0
2021-07-15,2021,7,0,Roscommon,Second-Hand Dwelling house /Apartment,No,82000.0,0
2021-08-24,2021,8,0,Dublin 2,Second-Hand Dwelling house /Apartment,No,430000.0,0
2021-02-23,2021,2,0,Clare,Second-Hand Dwelling house /Apartment,No,122600.0,0
2021-09-30,2021,9,0,Cork,Second-Hand Dwelling house /Apartment,No,200000.0,0
2021-09-28,2021,9,0,Louth,New Dwelling house /Apartment,No,256000.385,1
2021-11-18,2021,11,0,Westmeath,Second-Hand Dwelling house /Apartment,No,150000.0,0
2021-07-27,2021,7,0,Sligo,Second-Hand Dwelling house /Apartment,No,60000.0,0
2021-09-29,2021,9,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,229425.0,0
2021-03-26,2021,3,0,Cork,Second-Hand Dwelling house /Apartment,No,240000.0,0
2021-04-21,2021,4,0,Cork,Second-Hand Dwelling house /Apartment,No,367500.0,0
2021-05-14,2021,5,0,Offaly,Second-Hand Dwelling house /Apartment,No,125000.0,0
2021-01-15,2021,1,0,Wexford,Second-Hand Dwelling house /Apartment,No,115000.0,0
2021-02-26,2021,2,0,Dublin 18,Second-Hand Dwelling house /Apartment,No,688000.0,0
2021-04-26,2021,4,0,Tipperary,Second-Hand Dwelling house /Apartment,No,92000.0,0
2021-09-15,2021,9,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,241000.0,0
2021-02-22,2021,2,0,Donegal,Second-Hand Dwelling house /Apartment,No,170000.0,0
2021-11-16,2021,11,0,Dublin 18,New Dwelling house /Apartment,No,464999.9887,1
2021-08-19,2021,8,1,Limerick,Second-Hand Dwelling house /Apartment,No,117500.0,0
2021-11-05,2021,11,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,380000.0,0
2021-02-02,2021,2,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-03-09,2021,3,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,220000.0,0
2021-07-16,2021,7,0,Donegal,Second-Hand Dwelling house /Apartment,No,215000.0,0
2021-11-30,2021,11,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,450000.0,0
2021-09-14,2021,9,0,Dublin 11,Second-Hand Dwelling house /Apartment,No,427000.0,0
2021-08-04,2021,8,0,Wexford,Second-Hand Dwelling house /Apartment,No,380000.0,0
2021-11-08,2021,11,0,Westmeath,Second-Hand Dwelling house /Apartment,No,125000.0,0
2021-05-11,2021,5,0,Mayo,Second-Hand Dwelling house /Apartment,No,113250.0,0
2021-09-09,2021,9,0,Galway,Second-Hand Dwelling house /Apartment,No,658693.0,0
2021-04-22,2021,4,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,655000.0,0
2021-01-18,2021,1,0,Cork,Second-Hand Dwelling house /Apartment,No,105000.0,0
2021-09-08,2021,9,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,205000.0,0
2021-08-13,2021,8,0,Limerick,Second-Hand Dwelling house /Apartment,No,161000.0,0
2021-05-19,2021,5,0,Kildare,New Dwelling house /Apartment,No,180000.104,1
2021-05-21,2021,5,0,Limerick,Second-Hand Dwelling house /Apartment,No,285000.0,0
2021-04-12,2021,4,0,Donegal,Second-Hand Dwelling house /Apartment,No,260000.0,0
2021-12-06,2021,12,0,Louth,New Dwelling house /Apartment,No,272241.1,1
2021-04-14,2021,4,0,Dublin 24,New Dwelling house /Apartment,No,364999.9965,1
2021-12-10,2021,12,0,Louth,New Dwelling house /Apartment,No,273645.09500000003,1
2021-07-12,2021,7,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-08-06,2021,8,1,Dublin 25,Second-Hand Dwelling house /Apartment,No,251000.0,0
2021-12-20,2021,12,0,Offaly,Second-Hand Dwelling house /Apartment,No,130000.0,0
2021-12-21,2021,12,0,Wexford,Second-Hand Dwelling house /Apartment,No,225000.0,0
2021-05-26,2021,5,0,Galway,Second-Hand Dwelling house /Apartment,No,110000.0,0
2021-06-03,2021,6,0,Donegal,Second-Hand Dwelling house /Apartment,No,198000.0,0
2021-03-29,2021,3,0,Galway,Second-Hand Dwelling house /Apartment,No,230000.0,0
2021-05-07,2021,5,0,Kildare,Second-Hand Dwelling house /Apartment,No,175000.0,0
2021-06-02,2021,6,0,Laois,New Dwelling house /Apartment,No,323985.75,1
2021-03-04,2021,3,0,Limerick,New Dwelling house /Apartment,Yes,60000.0,1
2021-09-03,2021,9,0,Dublin 16,Second-Hand Dwelling house /Apartment,No,600000.0,0
2021-05-14,2021,5,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,625000.0,0
2021-12-07,2021,12,0,Dublin 4,Second-Hand Dwelling house /Apartment,No,610000.0,0
2021-09-20,2021,9,0,Cork,Second-Hand Dwelling house /Apartment,No,154000.0,0
2021-05-14,2021,5,0,Leitrim,Second-Hand Dwelling house /Apartment,No,330000.0,0
2021-11-10,2021,11,0,Cork,New Dwelling house /Apartment,Yes,387004.355,1
2021-03-26,2021,3,0,Dublin 11,Second-Hand Dwelling house /Apartment,No,379000.0,0
2021-06-11,2021,6,0,Westmeath,Second-Hand Dwelling house /Apartment,No,265000.0,0
2021-06-11,2021,6,0,Wexford,New Dwelling house /Apartment,No,243999.99595,1
2021-08-12,2021,8,0,Dublin 15,New Dwelling house /Apartment,No,719999.735,1
2021-02-18,2021,2,0,Galway,Second-Hand Dwelling house /Apartment,No,257732.0,0
2021-11-03,2021,11,0,Dublin 11,Second-Hand Dwelling house /Apartment,No,445000.0,0
2021-11-18,2021,11,0,Sligo,New Dwelling house /Apartment,No,334999.9943,1
2021-07-22,2021,7,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,152500.0,0
2021-07-29,2021,7,0,Monaghan,Second-Hand Dwelling house /Apartment,No,80000.0,0
2021-01-15,2021,1,0,Galway,Second-Hand Dwelling house /Apartment,No,250000.0,0
2021-08-10,2021,8,0,Cork,Second-Hand Dwelling house /Apartment,No,125000.0,0
2021-10-14,2021,10,0,Waterford,Second-Hand Dwelling house /Apartment,No,115000.0,0
2021-09-17,2021,9,0,Westmeath,Second-Hand Dwelling house /Apartment,No,202000.0,0
2021-07-20,2021,7,0,Cork,Second-Hand Dwelling house /Apartment,Yes,240000.0,0
2021-12-01,2021,12,0,Donegal,Second-Hand Dwelling house /Apartment,No,165000.0,0
2021-06-03,2021,6,0,Meath,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-07-22,2021,7,0,Meath,Second-Hand Dwelling house /Apartment,No,317975.0,0
2021-01-29,2021,1,0,Waterford,New Dwelling house /Apartment,No,277000.155,1
2021-01-15,2021,1,0,Dublin 6W,Second-Hand Dwelling house /Apartment,No,369000.0,0
2021-10-26,2021,10,0,Dublin 6,Second-Hand Dwelling house /Apartment,No,640000.0,0
2021-08-27,2021,8,0,Wexford,New Dwelling house /Apartment,No,216092.99049999999,1
2021-08-05,2021,8,0,Laois,Second-Hand Dwelling house /Apartment,No,95000.0,0
2021-10-14,2021,10,0,Donegal,New Dwelling house /Apartment,No,108960.0,1
2021-08-30,2021,8,0,Tipperary,Second-Hand Dwelling house /Apartment,No,262000.0,0
2021-01-31,2021,1,0,Mayo,New Dwelling house /Apartment,No,60000.0,1
2021-07-01,2021,7,0,Donegal,Second-Hand Dwelling house /Apartment,No,165000.0,0
2021-05-17,2021,5,0,Monaghan,Second-Hand Dwelling house /Apartment,No,225000.0,0
2021-08-26,2021,8,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-08-25,2021,8,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-11-19,2021,11,0,Kilkenny,New Dwelling house /Apartment,Yes,254240.0,1
2021-12-17,2021,12,1,Galway,Second-Hand Dwelling house /Apartment,No,60000.0,0
2021-07-14,2021,7,0,Mayo,Second-Hand Dwelling house /Apartment,No,175000.0,0
2021-12-17,2021,12,0,Kerry,Second-Hand Dwelling house /Apartment,No,151000.0,0
2021-12-20,2021,12,0,Kildare,Second-Hand Dwelling house /Apartment,Yes,273000.0,0
2021-05-06,2021,5,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,330000.0,0
2021-06-03,2021,6,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,205000.0,0
2021-06-21,2021,6,0,Limerick,Second-Hand Dwelling house /Apartment,No,190000.0,0
2021-12-08,2021,12,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-03-12,2021,3,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,190000.0,0
2021-07-01,2021,7,0,Wexford,Second-Hand Dwelling house /Apartment,No,250000.0,0
2021-09-15,2021,9,0,Carlow,Second-Hand Dwelling house /Apartment,No,110000.0,0
2021-06-22,2021,6,0,Louth,Second-Hand Dwelling house /Apartment,No,290000.0,0
2021-12-16,2021,12,0,Cork,Second-Hand Dwelling house /Apartment,No,220000.0,0
2021-04-07,2021,4,0,Tipperary,Second-Hand Dwelling house /Apartment,No,115000.0,0
2021-03-09,2021,3,0,Dublin 27,New Dwelling house /Apartment,No,721137.5,1
2021-01-29,2021,1,0,Sligo,Second-Hand Dwelling house /Apartment,No,100000.0,0
2021-11-02,2021,11,0,Meath,Second-Hand Dwelling house /Apartment,No,218000.0,0
2021-02-03,2021,2,0,Dublin 6,New Dwelling house /Apartment,No,474999.77,1
2021-07-29,2021,7,0,Cork,New Dwelling house /Apartment,No,447498.72000000003,1
2021-05-21,2021,5,0,Dublin 6W,Second-Hand Dwelling house /Apartment,No,662000.0,0
2021-01-26,2021,1,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,418502.2,0
2021-10-19,2021,10,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,500000.0,0
2021-07-20,2021,7,0,Waterford,Second-Hand Dwelling house /Apartment,No,230000.0,0
2021-12-01,2021,12,0,Laois,New Dwelling house /Apartment,No,284999.635,1
2021-10-29,2021,10,0,Meath,Second-Hand Dwelling house /Apartment,No,255000.0,0
2021-11-05,2021,11,0,Tipperary,Second-Hand Dwelling house /Apartment,No,65000.0,0
2021-04-08,2021,4,0,Meath,Second-Hand Dwelling house /Apartment,No,270000.0,0
2021-08-31,2021,8,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,450000.0,0
2021-12-20,2021,12,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,260000.0,0
2021-01-20,2021,1,0,Dublin 24,Second-Hand Dwelling house /Apartment,No,250000.0,0
2021-03-11,2021,3,0,Wexford,Second-Hand Dwelling house /Apartment,No,95000.0,0
2021-03-12,2021,3,0,Dublin 25,New Dwelling house /Apartment,No,721137.5,1
2021-09-09,2021,9,0,Roscommon,Second-Hand Dwelling house /Apartment,No,185000.0,0
2021-10-27,2021,10,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,450000.0,0
2021-11-25,2021,11,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-12-16,2021,12,1,Dublin 24,Second-Hand Dwelling house /Apartment,No,231250.0,0
2021-09-21,2021,9,0,Cork,Second-Hand Dwelling house /Apartment,No,190000.0,0
2021-07-29,2021,7,0,Limerick,Second-Hand Dwelling house /Apartment,No,453000.0,0
2021-11-12,2021,11,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,606000.0,0
2021-11-10,2021,11,0,Galway,Second-Hand Dwelling house /Apartment,No,525000.0,0
2021-12-14,2021,12,0,Cavan,Second-Hand Dwelling house /Apartment,No,140000.0,0
2021-05-24,2021,5,0,Waterford,Second-Hand Dwelling house /Apartment,No,243000.0,0
2021-02-02,2021,2,1,Wicklow,Second-Hand Dwelling house /Apartment,No,391859.78,0
2021-11-11,2021,11,0,Dublin 15,Second-Hand Dwelling house /Apartment,No,505000.0,0
2021-08-13,2021,8,0,Wexford,Second-Hand Dwelling house /Apartment,No,220000.0,0
2021-05-06,2021,5,0,Cavan,New Dwelling house /Apartment,No,190000.135,1
2021-11-15,2021,11,0,Cork,Second-Hand Dwelling house /Apartment,No,122000.0,0
2021-06-22,2021,6,0,Sligo,Second-Hand Dwelling house /Apartment,No,280000.0,0
2021-09-23,2021,9,0,Cork,New Dwelling house /Apartment,No,449999.9195,1
2021-09-10,2021,9,0,Meath,Second-Hand Dwelling house /Apartment,No,100000.0,0
2021-12-22,2021,12,0,Meath,New Dwelling house /Apartment,No,329999.99015,1
2021-09-01,2021,9,0,Wexford,Second-Hand Dwelling house /Apartment,No,60000.0,0
2021-12-22,2021,12,0,Donegal,Second-Hand Dwelling house /Apartment,Yes,66000.0,0
2021-10-27,2021,10,0,Dublin 3,Second-Hand Dwelling house /Apartment,Yes,186667.0,0
2021-12-03,2021,12,0,Kildare,New Dwelling house /Apartment,No,459999.61,1
2021-03-04,2021,3,0,Dublin 6W,Second-Hand Dwelling house /Apartment,Yes,350000.0,0
2021-09-23,2021,9,0,Offaly,Second-Hand Dwelling house /Apartment,No,65000.0,0
2021-11-10,2021,11,0,Cork,New Dwelling house /Apartment,Yes,323038.025,1
2021-09-28,2021,9,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,490000.0,0
2021-10-12,2021,10,0,Laois,Second-Hand Dwelling house /Apartment,No,208000.0,0
2021-06-14,2021,6,0,Tipperary,Second-Hand Dwelling house /Apartment,No,122000.0,0
2021-01-18,2021,1,0,Kerry,Second-Hand Dwelling house /Apartment,No,190000.0,0
2021-06-18,2021,6,0,Kerry,Second-Hand Dwelling house /Apartment,No,271000.0,0
2021-12-23,2021,12,0,Dublin 15,New Dwelling house /Apartment,No,484999.12,1
2021-12-21,2021,12,0,Dublin 25,Second-Hand Dwelling house /Apartment,No,268000.0,0
2021-10-08,2021,10,1,Cork,Second-Hand Dwelling house /Apartment,Yes,93333.0,0
2021-04-19,2021,4,0,Kildare,New Dwelling house /Apartment,No,269999.9971,1
2021-09-08,2021,9,0,Sligo,Second-Hand Dwelling house /Apartment,No,97000.0,0
2021-09-08,2021,9,0,Carlow,New Dwelling house /Apartment,No,231999.675,1
2021-04-20,2021,4,0,Monaghan,Second-Hand Dwelling house /Apartment,No,220000.0,0
2021-05-28,2021,5,0,Kildare,Second-Hand Dwelling house /Apartment,No,435000.0,0
2021-10-12,2021,10,0,Kerry,Second-Hand Dwelling house /Apartment,No,130000.0,0
2021-01-25,2021,1,0,Carlow,Second-Hand Dwelling house /Apartment,No,150000.0,0
2021-11-15,2021,11,0,Dublin 15,New Dwelling house /Apartment,No,399998.97000000003,1
2021-08-19,2021,8,0,Cavan,Second-Hand Dwelling house /Apartment,No,215000.0,0
2021-03-01,2021,3,0,Longford,Second-Hand Dwelling house /Apartment,No,90000.0,0
2021-06-18,2021,6,0,Tipperary,Second-Hand Dwelling house /Apartment,No,60000.0,0
2021-06-25,2021,6,0,Roscommon,Second-Hand Dwelling house /Apartment,No,140000.0,0
2021-11-05,2021,11,0,Cork,New Dwelling house /Apartment,Yes,86999.9973,1
2021-03-01,2021,3,0,Cork,Second-Hand Dwelling house /Apartment,No,243500.0,0
2021-03-30,2021,3,0,Dublin 9,Second-Hand Dwelling house /Apartment,No,270000.0,0
2021-03-12,2021,3,0,Dublin 7,Second-Hand Dwelling house /Apartment,Yes,300000.0,0
2021-04-22,2021,4,0,Dublin 26,New Dwelling house /Apartment,No,60000.0,1
2021-12-10,2021,12,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,553000.0,0
2021-11-11,2021,11,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,721137.5,0
2021-12-17,2021,12,0,Galway,Second-Hand Dwelling house /Apartment,No,114000.0,0
2021-02-26,2021,2,0,Clare,Second-Hand Dwelling house /Apartment,No,60000.0,0
2021-02-19,2021,2,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,385000.0,0
2021-01-06,2021,1,0,Laois,Second-Hand Dwelling house /Apartment,No,315000.0,0
2021-02-18,2021,2,0,Mayo,Second-Hand Dwelling house /Apartment,No,170368.0,0
2021-07-16,2021,7,0,Donegal,Second-Hand Dwelling house /Apartment,No,112000.0,0
2021-12-22,2021,12,0,Waterford,Second-Hand Dwelling house /Apartment,No,98000.0,0
2021-09-15,2021,9,0,Cork,Second-Hand Dwelling house /Apartment,No,270000.0,0
2021-04-28,2021,4,0,Cork,Second-Hand Dwelling house /Apartment,No,250000.0,0
2021-11-29,2021,11,0,Dublin 27,Second-Hand Dwelling house /Apartment,No,199000.0,0
2021-03-18,2021,3,0,Cavan,Second-Hand Dwelling house /Apartment,No,140000.0,0
2021-04-29,2021,4,0,Wicklow,Second-Hand Dwelling house /Apartment,No,460000.0,0
2021-11-11,2021,11,0,Sligo,Second-Hand Dwelling house /Apartment,No,190000.0,0
2021-03-29,2021,3,0,Dublin 13,Second-Hand Dwelling house /Apartment,No,500000.0,0
2021-11-19,2021,11,0,Kilkenny,Second-Hand Dwelling house /Apartment,No,275000.0,0
2021-11-02,2021,11,0,Limerick,Second-Hand Dwelling house /Apartment,No,520000.0,0
2021-02-03,2021,2,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,230000.0,0
2021-08-06,2021,8,0,Dublin 12,New Dwelling house /Apartment,No,721137.5,1
2021-12-16,2021,12,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,455000.0,0
2021-11-29,2021,11,0,Kilkenny,Second-Hand Dwelling house /Apartment,No,220000.0,0
2021-02-01,2021,2,0,Galway,Second-Hand Dwelling house /Apartment,No,208000.0,0
2021-03-24,2021,3,0,Galway,Second-Hand Dwelling house /Apartment,No,100000.0,0
2021-11-18,2021,11,0,Mayo,Second-Hand Dwelling house /Apartment,No,252500.0,0
2021-12-14,2021,12,0,Kildare,New Dwelling house /Apartment,No,489999.93,1
2021-12-21,2021,12,0,Dublin 18,New Dwelling house /Apartment,No,575000.08,1
2021-07-05,2021,7,0,Kildare,Second-Hand Dwelling house /Apartment,No,355000.0,0
2021-10-12,2021,10,0,Cork,Second-Hand Dwelling house /Apartment,No,440000.0,0
2021-06-21,2021,6,0,Dublin 11,Second-Hand Dwelling house /Apartment,No,247500.0,0
2021-12-03,2021,12,0,Offaly,Second-Hand Dwelling house /Apartment,No,60000.0,0
2021-05-28,2021,5,1,Dublin 7,Second-Hand Dwelling house /Apartment,No,185000.0,0
2021-12-09,2021,12,0,Limerick,Second-Hand Dwelling house /Apartment,No,250000.0,0
2021-08-12,2021,8,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,452000.0,0
2021-10-22,2021,10,0,Kildare,New Dwelling house /Apartment,No,345721.0,1
2021-02-03,2021,2,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,307000.0,0
2021-07-29,2021,7,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,325000.0,0
2021-01-19,2021,1,0,Wicklow,Second-Hand Dwelling house /Apartment,No,258000.0,0
2021-05-13,2021,5,0,Dublin 14,Second-Hand Dwelling house /Apartment,No,535000.0,0
2021-03-04,2021,3,0,Meath,Second-Hand Dwelling house /Apartment,No,140000.0,0
2021-11-25,2021,11,0,Offaly,Second-Hand Dwelling house /Apartment,No,87052.0,0
2021-01-08,2021,1,0,Dublin 3,Second-Hand Dwelling house /Apartment,No,285000.0,0
2021-10-13,2021,10,0,Kildare,Second-Hand Dwelling house /Apartment,No,200000.0,0
2021-08-13,2021,8,1,Dublin 25,Second-Hand Dwelling house /Apartment,No,227000.0,0
2021-10-18,2021,10,0,Tipperary,Second-Hand Dwelling house /Apartment,No,77000.0,0
2021-01-18,2021,1,0,Dublin 12,Second-Hand Dwelling house /Apartment,No,406000.0,0
2021-03-01,2021,3,0,Laois,New Dwelling house /Apartment,No,221758.57,1
2021-01-22,2021,1,0,Dublin 26,Second-Hand Dwelling house /Apartment,No,320000.0,0
2021-01-04,2021,1,0,Sligo,Second-Hand Dwelling house /Apartment,No,148000.0,0
2021-05-07,2021,5,0,Laois,New Dwelling house /Apartment,No,225500.665,1
2021-06-15,2021,6,0,Kildare,Second-Hand Dwelling house /Apartment,No,450000.0,0
2021-07-30,2021,7,0,Laois,Second-Hand Dwelling house /Apartment,No,65000.0,0
2021-05-12,2021,5,0,Dublin 5,Second-Hand Dwelling house /Apartment,No,380000.0,0
2021-07-16,2021,7,0,Westmeath,Second-Hand Dwelling house /Apartment,No,220000.0,0
2021-05-28,2021,5,0,Kerry,Second-Hand Dwelling house /Apartment,No,387000.0,0
2021-10-29,2021,10,0,Cork,Second-Hand Dwelling house /Apartment,No,180000.0,0
