Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,coordinate
16/02/2017,"137 KILTIPPER GATE, KILTIPPER WAY, DUBLIN 24",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,
31/08/2017,"CASTLELISHON, TULLYLEASE, CHARLEVILLE",Cork,,"€46,000.00",No,No,Second-Hand Dwelling house /Apartment,,
23/03/2017,"20 ROCKFIELD COURT, HOEYS LANE, DUNDALK",Louth,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,
20/12/2017,"APT 14, DEERPARK HOUSE, LYREEN MANOR",Kildare,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,
16/06/2017,"Apt 51 Reilean, Roscam",Galway,,"€50,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
06/07/2017,"Apt 25 Golden Ridge Mews, Skerries Road, Rush",Dublin,,"€109,306.48",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
04/12/2017,"121 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,
23/11/2017,"5 MEADES TERRACE, OFF HOGAN PLACE, DUBLIN CITY",Dublin,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,
01/12/2017,"21 Stratton Close, Adamstown, Lucan",Dublin,,"€251,101.32",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"53.3392978,-6.4683869"
17/05/2017,"15 Springwell Gardens, Ballyard, Tralee",Kerry,,"€167,400.88",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,
09/11/2017,"73 ROSSMORE VILLAGE, DUNDRUM RD, TIPPERARY",Tipperary,,"€117,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
31/07/2017,"4A CASHEL LAWN, WATERFORD RD, KILKENNY",Kilkenny,,"€167,500.00",No,No,Second-Hand Dwelling house /Apartment,,
01/03/2017,"10 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,
27/11/2017,"RATHGRAN, COOLANEY, COUNTY SLIGO",Sligo,,"€13,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/12/2017,"GARRANTROWIAN GLENBRIEN, ENNISCORTHY, WEXFORD",Wexford,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/12/2017,"16 The Avenue, Carrickmines Green, Glenamuck Road",Dublin,,"€466,960.35",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,
23/02/2017,"TAWNYSLINNAUN, DRUMMIN, WESTPORT",Mayo,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,
27/10/2017,"LETTERCAMPS, CASHEL, GALWAY",Galway,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/06/2017,"1 THORNBURY, RAHEEN, LIMERICK",Limerick,,"€203,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.6290244,-8.6493433"
21/07/2017,"APT 6, RIVERGATE, NEW ROSS",Wexford,,"€55,357.00",No,No,Second-Hand Dwelling house /Apartment,,
20/07/2017,"21 THE OAKS, RIDGEWOOD, FOREST RD",Dublin,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/06/2017,"7 PARK HOUSE, BENSON ST, DUBLIN",Dublin,,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/02/2017,"10 AN CLOCHAR, CONVENT RD, DONERAILE",Cork,,"€56,923.00",No,No,Second-Hand Dwelling house /Apartment,,
20/03/2017,"BALLINACOURTY, LISNAGRY, COUNTY LIMERICK",Limerick,,"€60,250.00",No,No,Second-Hand Dwelling house /Apartment,,
05/10/2017,"66 LADYWELL, BALLYHEIGUE, KERRY",Kerry,,"€121,500.00",No,No,Second-Hand Dwelling house /Apartment,,
02/08/2017,"1 Elder Heath View, Elder Heath, Kiltipper Road",Dublin,,"€255,506.60",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
13/04/2017,"APT 43, ARDOYNE HOUSE, PEMBROKE PARK DUBLIN 4",Dublin,,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,
27/10/2017,"3 BELARMINE WALK, BELARMINE WOODS, STEPASIDE",Dublin,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,
23/08/2017,"COOLOOK, BALL4CANEW, GOREY",Wexford,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,
25/08/2017,"148 THE TRAMYARD, SPA RD, INCHICORE DUBLIN 8",Dublin,,"€248,000.00",No,No,Second-Hand Dwelling house /Apartment,,
13/02/2017,"64 The Sanderling, Barnageeragh Cove, Barnageeragh",Dublin,,"€334,801.76",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
20/12/2017,"10 TARA GLEN RD, NAVAN, GLEN RD",Meath,,"€244,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/03/2017,"11 THE DRIVE, MILLMOUNT ABBEY, DROGHEDA",Meath,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,
24/10/2017,"57 HAINAULT RD, FOXROCK, DUBLIN",Dublin,,"€950,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2617768,-6.1718583"
24/03/2017,"1 BALLYMNUS COURT, GLENEALY, WICKLOW",Wicklow,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,
02/05/2017,"2 LAWN VIEW, CASTLEBAR, MAYO",Mayo,,"€187,500.00",No,No,Second-Hand Dwelling house /Apartment,,"53.8564381,-9.2922873"
29/06/2017,"79 THE EGLINGTON, DONNYBROOK CASTLE, DONNYBROOK",Dublin,,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,
20/09/2017,"179 MEADOW HILL, LETTERKENNY, KILTOY",Donegal,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/03/2017,"10 ST PATRICKS COURT, CLANBRASSIL ST UPPER, DUBLIN 8",Dublin,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/04/2017,"APT 2, HERON COURT, TOWN CAR PARK",Cork,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/11/2017,"94 SEAPARK, MOUNT PROSPECT AVE, CLONTARF DUBLIN 3",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,
10/03/2017,"41 CHURCH AVE EDEN GATE, DELGANY, WICKLOW",Wicklow,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/12/2017,"CULLENTRAUGH, MOUNTNUGENT, COUNTY MEATH",Meath,,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,,
27/01/2017,"CARRIGROHANE CASTLE, CARRIGROHANE, CORK",Cork,,"€1,500,000.00",No,No,Second-Hand Dwelling house /Apartment,,"51.8964442,-8.5598934"
22/09/2017,"10 ASHVALE COURT, DULEEK, MEATH",Meath,,"€232,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.6611796,-6.4151549"
09/10/2017,"2 GARTAN AVENUE, DRUMCONDRA, DUBLIN 9",Dublin,,"€990,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/02/2017,"CHESNUT COTTAGE, MOANMORE, MUINE BHEAG",Carlow,,"€110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
04/12/2017,"1 FORTBARRINGTON DR, DUN BRINN, ATHY",Kildare,,"€134,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.9830236,-6.9891408"
06/06/2017,"ERRIBLAGH, ELPHIN, COUNTY ROSCOMMON",Roscommon,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,
05/07/2017,"27 ADARE GREEN, COOLOCK, DUBLIN 17",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,
08/12/2017,"KNOCKACRAIG, DROMCOLLOGHER, CO LIMERICK",Limerick,,"€37,000.00",No,No,Second-Hand Dwelling house /Apartment,,
29/08/2017,"168 CHARLESLAND COURT, THE GLEN, GREYSTONES",Wicklow,,"€390,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
06/03/2017,"84 MERVUE LAWN, BALLYVOLANE, CORK",Cork,,"€157,376.00",No,No,Second-Hand Dwelling house /Apartment,,"51.9203541,-8.4588435"
12/05/2017,"39 COIS LOWER, BALLYVELLY, TRALEE",Kerry,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,
21/12/2017,"29A CHESTNUT DR, MULLINGAR, WESTMEATH",Westmeath,,"€122,500.00",No,No,Second-Hand Dwelling house /Apartment,,"53.5135938,-7.3316567"
03/10/2017,"17 KEPPER RD, DRIMNAGH, DUBLIN 12",Dublin,,"€395,150.00",No,No,Second-Hand Dwelling house /Apartment,,
23/03/2017,"COLWYN HOUSE, LUCAN RD, CHAPELIZOD DUBLIN 20",Dublin,,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,
12/06/2017,"20 Beresford Place, Turvey Avenue, Donabate",Dublin,,"€299,559.47",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
14/07/2017,"264 Beechpark, Leixlip, CO. Kildare",Kildare,,"€325,990.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
13/09/2017,"159 CURRAGH BIRIN, CASTLETROY, CO LIMERICK",Limerick,,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.6642823,-8.5769424"
04/12/2017,"MOONWAVE, 2A MILL BANK, KILLINCARRIG",Wicklow,,"€727,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/06/2017,"GLASHNACREE, LYREACROMPANE, LISTOWEL",Kerry,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/08/2017,"4 GLENOMENA PARK, BOOTERSTOWN, BLACKROCK",Dublin,,"€575,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/07/2017,"252 MORELL DALE, NAAS, KILDARE",Kildare,,"€252,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2359174,-6.6570499"
14/08/2017,"34 CLONSHAUGH PARK, CLONSHAUGH, DUBLIN 17",Dublin,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3995606,-6.2223953"
21/07/2017,"NEWTOWN, KNOCKBRIDGE, DUNDALK",Louth,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.9746774,-6.4889335"
04/09/2017,"7 HOLYWELL, SEA RD, KILCOOLE",Wicklow,,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,
01/06/2017,"28 MOYLARAGH WAY, BALBRIGGAN, DUBLIN",Dublin,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/11/2017,"19 WOODLANDS RISE, ARKLOW, WICKLOW",Wicklow,,"€178,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.7949314,-6.1773768"
08/09/2017,"RATHLUBY, KILMURRY, ENNIS",Clare,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/02/2017,"10 MOUNT FARRAN, ASSUMPTION RD, CORK",Cork,,"€127,000.00",No,No,Second-Hand Dwelling house /Apartment,,
26/05/2017,"26 VINCENT AVENUE, DUNDALK CO. LOUTH",Louth,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.9995068,-6.4071595"
16/03/2017,"NEW RD, BRUFF, LIMERICK",Limerick,,"€167,000.00",No,No,Second-Hand Dwelling house /Apartment,,
12/07/2017,"SUMMERHILL HOUSE, EAST HILL, COBH",Cork,,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,
14/09/2017,"No. 2 The Way, Riverchapel Wood, Courtown",Wexford,,"€160,352.42",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
31/08/2017,"10/12 MALAHIDE ROAD, CLONTARF, DUBLIN 3",Dublin,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3664848,-6.2284780"
29/05/2017,"KNOCKAUNSOUTH, THE PIKE, TALLOW",Waterford,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/11/2017,"CAISLEAN BEAG, BALLYCULLEN, SIXMILEBRIDGE",Clare,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/08/2017,"295 CARRINGTON, NORTHWOOD DUBLIN 9, DUBLIN",Dublin,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,
29/11/2017,"SESNACULLY, RAPHOE, DONEGAL",Donegal,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,"54.8667277,-7.6115741"
30/08/2017,"APARTMENT 56   THE MEADOWS, OLDTOWN HILL, CELBRIDGE",Kildare,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,
04/10/2017,"GLENCOLLINS UPPER, BALLYDESMOND, CO. CORK",Cork,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/03/2017,"UNIT 93 GLASAN STUDENT VILLAGE, BALLYBANE RD, MERVUE",Galway,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,
06/09/2017,"28 OAKDALE PARK, TEMPLEMORE, TIPPERARY",Tipperary,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/12/2017,"1 BELLAVISTA, HIGHFIELD AVE, COLLEGE RD",Cork,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,
03/02/2017,"8 THE DOWNS, WILLOWGROVE, DELGANY",Wicklow,,"€555,000.00",No,No,Second-Hand Dwelling house /Apartment,,
16/06/2017,"SUITE 168 THE LINKS COTTAGE, THE LODGE, DOONBEG",Clare,,"€363,500.00",No,No,Second-Hand Dwelling house /Apartment,,
20/11/2017,"76 NORWOOD PK, SPITLAND, LIMERICK",Limerick,,"€177,000.00",No,No,Second-Hand Dwelling house /Apartment,,
13/04/2017,"39 SEMINARY WALK, FARRANFERRIS, CORK",Cork,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,"51.9139731,-8.4774547"
16/03/2017,"APT 23, RYE ABBEY, KILCOCK",Kildare,,"€146,000.00",No,No,Second-Hand Dwelling house /Apartment,,
27/02/2017,"64 KILDONAN ROAD, FINGLAS, DUBLIN",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3937159,-6.3144701"
25/04/2017,"25 WINDMILL ROAD, CRUMLIN, DUBLIN 12",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3263353,-6.3083761"
11/04/2017,"40 PRIORY DR, EDEN GATE, DELGANY",Wicklow,,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,
26/05/2017,"9 FERNELIGH DALE, CASTLEKNOCK, DUBLIN 15",Dublin,,"€314,300.00",No,No,Second-Hand Dwelling house /Apartment,,
14/08/2017,"69 SEAGRAVE DRIVE, MEAKSTOWN, FINGLAS",Dublin,,"€122,222.22",No,No,Second-Hand Dwelling house /Apartment,,
11/08/2017,"14 PARK AVE, GRANGERATH, COLPE",Meath,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,
28/06/2017,"MAINS STREET, PILLTOWN, COUNTY KILKENNY",Kilkenny,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,
30/11/2017,"74 CRENIGANS BANOG, MILLTOWN ROAD, ASHBOURNE",Meath,,"€303,964.75",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
31/03/2017,"43 RATH GLEN, KILLESHIN, CARLOW",Laois,,"€240,528.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
01/12/2017,"19 Muileann Drive, Kettle's Lane, Kinsealy",Dublin,,"€336,283.19",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
21/08/2017,"39 RED ARCHES AVENUE, SILVERBANKS, BALDOYLE",Dublin,,"€259,911.89",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
22/08/2017,"79 KNOCKPOGUE AVENUE, FAIRHILL, COUNTY CORK",Cork,,"€109,683.71",Yes,No,Second-Hand Dwelling house /Apartment,,
22/09/2017,"BURTONHALL, CARLOW",Carlow,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.8637219,-6.8219470"
13/04/2017,"40 BEAVERBROOK, DONABATE, DUBLIN",Dublin,,"€645,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.4959336,-6.1483315"
29/08/2017,"13 ASHFIELD, TEMPLEOGUE, DUBLIN 6W",Dublin,,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2985300,-6.3083846"
02/06/2017,"3 CHURCH DR, EDEN GATE, DELGANY",Wicklow,,"€453,500.00",No,No,Second-Hand Dwelling house /Apartment,,
28/02/2017,"34 MAIGH RIOCAIRD, BOTHAR AN CHOISTE, HEADFORD RD",Galway,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,
10/03/2017,"16 Errew Drive, Lough Rynn Castle Estate, Mohill",Leitrim,,"€85,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,
22/08/2017,"GLASHABEG, BALLYDAVID, TRALEE",Kerry,,"€90,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
23/11/2017,"1 SPENCERS COURT, ENNISCORTHY, WEXFORD",Wexford,,"€256,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/08/2017,"58 WOODGROVE LAWNS, BALLYFIN RD, PORTLAOISE",Laois,,"€121,000.00",No,No,Second-Hand Dwelling house /Apartment,,
24/02/2017,"LISLORAN, CASHEL, TIPPERARY",Tipperary,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.5511165,-7.9846929"
01/02/2017,"127 ST JARLATH RD, CABRA, DUBLIN 7",Dublin,,"€275,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,"53.3655027,-6.2884436"
07/06/2017,"16 Barnwell Chase, Barnwell, Hansfield",Dublin,,"€272,475.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"53.3897515,-6.4418516"
29/06/2017,"37 LINNETFIELDS SQ, CASTAHEANY, DUBLIN 15",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,
10/02/2017,"25 RADHARC NA MARA, BOSTELLAN MIDLETON, CORK",Cork,,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,
07/09/2017,"3 Ashfield Grove, Ridgewood, Swords",Dublin,,"€296,475.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
02/08/2017,"6 BEECH DR, LISADELL PARK, CARNEY",Sligo,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,
26/09/2017,"19 Elder Heath Green, Elder Heath, Kiltipper Road",Dublin,,"€255,506.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
15/12/2017,"APPARTMENT 16 MILL PARK AP, THE MULLINS, DONEGAL TOWN",Donegal,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,
18/01/2017,"36 THE LAWN, CAHORE, GOREY",Wexford,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.5671137,-6.2005063"
17/08/2017,"38 OLD MUIRHEVNA, DUBLIN RD, DUNDALK",Louth,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/11/2017,"Vesnoy, Strokestown",Roscommon,,"€125,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"53.7807939,-8.0922721"
21/12/2017,"6 TOM BARRY HOUSE, MAIN ST, CLIFDEN",Galway,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,
12/12/2017,"30 BISHOPSMEDE, LOWER CLANBRASSIL ST, DUBLIN 8",Dublin,,"€306,500.00",No,No,Second-Hand Dwelling house /Apartment,,
14/12/2017,"29 MAC UILLIAM PARADE, FORTUNESTOWN, DUBLIN 24",Dublin,,"€93,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
22/09/2017,"19 HUNTINGDON COURT, CARLOW, CARLOW",Carlow,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,
31/05/2017,"7 COIS ABHA, SHANDON, DUNGARVAN",Waterford,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,
23/05/2017,"Apt 14  Carroll's Yard, Logan Street, Thomastown",Kilkenny,,"€150,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
23/10/2017,"23 CARTON GROVE, DUBLIN ROAD, MAYNOOTH",Kildare,,"€281,938.36",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
11/12/2017,"Cussee, Scotstown",Monaghan,,"€155,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"54.2763003,-7.0530577"
20/12/2017,"38 Parkside Drive, Parkside, Malahide Road",Dublin,,"€286,300.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,
20/12/2017,"23 The Drive, St Marnock's Bay, Portmarnock",Dublin,,"€414,088.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"53.4148503,-6.1489225"
12/04/2017,"30 SWIFT HALL, COLLEGEWOOD, CASTLEKNOCK",Dublin,,"€263,000.00",No,No,Second-Hand Dwelling house /Apartment,,
02/02/2017,"MONAVALLEY, TRALEE, CO KERRY",Kerry,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.2813782,-9.7031334"
03/10/2017,"BULLAUN, CUMMER, TUAM",Galway,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,
17/05/2017,"10 LARKHILL RD, WHITEHALL, DUBLIN 9",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3842021,-6.2454419"
01/06/2017,"72 BALREASK VILLAGE, TRIM ROAD, NAVAN",Meath,,"€168,000.00",No,No,Second-Hand Dwelling house /Apartment,,
01/11/2017,"GARRENROE, THURLES, CO TIPPERARY",Tipperary,,"€210,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
02/11/2017,"9 STATION MANOR, SHILLELAGH RD, TULLOW",Carlow,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,
16/06/2017,"34 MACKINTOSH PARK, POTTERY RD, DUN LAOGHAIRE",Dublin,,"€367,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/01/2017,"MURGASTY, TIPPERARY, CO TIPPERARY",Tipperary,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.4793105,-8.1674322"
27/10/2017,"30 SORREL DALE, CLONSILLA, DUBLIN",Dublin,,"€341,000.00",No,No,Second-Hand Dwelling house /Apartment,,
24/10/2017,"LEGGATINTY, FRENCHPARK, CASTLEREA",Roscommon,,"€57,000.00",No,No,Second-Hand Dwelling house /Apartment,,
15/09/2017,"4 ROSELAWN DR, BOGHALL RD, BRAY",Wicklow,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,
19/09/2017,"15 COIS IN BHEAR, MARKIEVICZ RD, SLIGO",Sligo,,"€94,000.00",No,No,Second-Hand Dwelling house /Apartment,,
29/11/2017,"115 LATCHFORD SQ, CASTLAHEANEY, CLONEE DUBLIN 15",Dublin,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,
05/04/2017,"21 BIRCHVIEW LAWN, KILNAMANAGH, TALLAGHT DUBLIN 24",Dublin,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3000297,-6.3549855"
29/05/2017,"9 CASTLEVILLE, CASTLETROY, LIMERICK",Limerick,,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,"52.6636743,-8.5707580"
12/09/2017,"WILTON BALLYMACKEY, NENAGH, TIPPERARY",Tipperary,,"€85,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,
05/05/2017,"CASHELFEAN, DUNKINEELY, DONEGAL",Donegal,,"€124,000.00",No,No,Second-Hand Dwelling house /Apartment,,"54.6388418,-8.3579514"
30/11/2017,"LARAGH, STRADONE, CO CAVAN",Cavan,,"€101,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.9920177,-7.2159473"
26/01/2017,"49 SPRINGFIELD GROVE, ROSSMORE VILLAGE, DUNDRUM",Tipperary,,"€86,000.00",No,No,Second-Hand Dwelling house /Apartment,,
21/08/2017,"13 MILL COURTYARD, BRIDGE ST, GORT",Galway,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,
22/06/2017,"49 THE LODGE, ABBEYLANDS, CLANE",Kildare,,"€136,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2910015,-6.6798658"
28/07/2017,"3 BRIGHTON GREEN, RATHGAR, DUBLIN",Dublin,,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.3142194,-6.2815378"
30/05/2017,"16 CRANNOG, DUNSHAUGHLIN, MEATH",Meath,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.5127479,-6.5338486"
30/05/2017,"24 KERDIFF COURT, NAAS, KILDARE",Kildare,,"€172,000.00",No,No,Second-Hand Dwelling house /Apartment,,"53.2337375,-6.6529025"
10/08/2017,"29 PARK COURT, PARK AVENUE, SANDYMOUNT",Dublin,,"€412,000.00",No,No,Second-Hand Dwelling house /Apartment,,
09/03/2017,"GOLF VILLA, KETTLE ST, LAHINCH",Clare,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,
